,marka,model,rodzaj-pojazdu,podrodzaj-pojazdu,pochodzenie-pojazdu,sposob-produkcji,rok-produkcji,data-pierwszej-rejestracji-w-kraju,data-ostatniej-rejestracji-w-kraju,data-rejestracji-za-granica,pojemnosc-skokowa-silnika,moc-netto-silnika,masa-wlasna,liczba-miejsc-ogolem,rodzaj-paliwa,kierownica-po-prawej-stronie,rejestracja-wojewodztwo
5832,OPEL,MOKKA,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2012,2019-09-30,2019-09-30,2012-11-14,1598.0,85.0,1359,5.0,BENZYNA,,MAŁOPOLSKIE
5833,RENAULT,TALISMAN,SAMOCHÓD OSOBOWY,KARETA (SEDAN),UŻYW. IMPORT INDYW,FABRYCZNY,2016,2019-09-30,2019-09-30,2016-08-31,1598.0,96.0,1499,5.0,OLEJ NAPĘDOWY,,MAŁOPOLSKIE
5834,OPEL,MERIVA-A,SAMOCHÓD OSOBOWY,VAN,UŻYW. IMPORT INDYW,FABRYCZNY,2009,2019-09-30,2019-09-30,2010-04-15,1364.0,66.0,1305,5.0,BENZYNA,,MAŁOPOLSKIE
5835,TOYOTA,YARIS,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2007,2019-09-30,2019-09-30,2007-06-18,1298.0,64.0,1085,5.0,BENZYNA,,MAŁOPOLSKIE
5836,OPEL,ASTRA,SAMOCHÓD OSOBOWY,COUPE,UŻYW. IMPORT INDYW,FABRYCZNY,2002,2019-09-30,2019-09-30,2002-08-08,2198.0,108.0,1255,4.0,BENZYNA,,MAŁOPOLSKIE
5837,MERCEDES-BENZ,A 250,SAMOCHÓD OSOBOWY,KOMBI,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-30,2019-09-30,,1991.0,165.0,1465,5.0,BENZYNA,,MAŁOPOLSKIE
5838,FORD,S-MAX,SAMOCHÓD OSOBOWY,KOMBI,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-30,2019-09-30,,1995.0,110.3,1907,7.0,OLEJ NAPĘDOWY,,MAŁOPOLSKIE
5839,OPEL,CORSA 1.0 KAT,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2009,2019-09-30,2019-09-30,2009-10-19,998.0,44.0,1100,5.0,BENZYNA,,MAŁOPOLSKIE
5840,PEUGEOT,407,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2009,2019-09-30,2019-09-30,2009-04-01,1997.0,103.0,1612,5.0,OLEJ NAPĘDOWY,,MAŁOPOLSKIE
5841,OPEL,INSIGNIA SPORTS TOURER,SAMOCHÓD OSOBOWY,KOMBI,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-30,2019-09-30,,1956.0,125.0,1657,5.0,OLEJ NAPĘDOWY,,MAŁOPOLSKIE
5842,LEXUS,RX300,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-30,2019-09-30,,1998.0,175.0,1997,5.0,BENZYNA,,MAŁOPOLSKIE
5843,TOYOTA,YARIS,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2006,2019-09-30,2019-09-30,2006-05-05,1298.0,64.0,1095,5.0,BENZYNA,,MAŁOPOLSKIE
5844,AUDI,A4,SAMOCHÓD OSOBOWY,KARETA (SEDAN),UŻYW. IMPORT INDYW,FABRYCZNY,2008,2019-09-30,2019-09-30,2010-02-26,1968.0,105.0,1460,5.0,OLEJ NAPĘDOWY,,MAŁOPOLSKIE
5845,VOLVO,XC90,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-30,2019-09-30,,1969.0,173.0,2135,5.0,OLEJ NAPĘDOWY,,MAŁOPOLSKIE
5846,ALFA ROMEO,159,SAMOCHÓD OSOBOWY,KARETA (SEDAN),UŻYW. IMPORT INDYW,FABRYCZNY,2008,2019-09-30,2019-09-30,2008-07-11,1910.0,88.0,1480,5.0,OLEJ NAPĘDOWY,,MAŁOPOLSKIE
5847,OPEL,INSIGNIA GRAND SPORT,SAMOCHÓD OSOBOWY,HATCHBACK,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-30,2019-09-30,,1598.0,100.0,1460,5.0,OLEJ NAPĘDOWY,,MAŁOPOLSKIE
5848,OPEL,ZAFIRA 1.9 CDTI,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2006,2019-09-30,2019-09-30,2006-03-21,1910.0,88.0,1613,7.0,OLEJ NAPĘDOWY,,MAŁOPOLSKIE
5849,VOLKSWAGEN,TIGUAN,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2008,2019-09-30,2019-09-30,2008-04-24,1968.0,103.0,1665,5.0,OLEJ NAPĘDOWY,,MAŁOPOLSKIE
5850,LEXUS,LEXUS NX300,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-30,2019-09-30,,1998.0,175.0,1758,5.0,BENZYNA,,MAŁOPOLSKIE
5851,TOYOTA,TOYOTA YARIS,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-30,2019-09-30,,1496.0,82.0,1084,5.0,BENZYNA,,MAŁOPOLSKIE
5852,AUDI,Q3,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2012,2019-09-30,2019-09-30,2012-10-30,1968.0,103.0,1535,5.0,OLEJ NAPĘDOWY,,MAŁOPOLSKIE
5853,SKODA,OCTAVIA,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2005,2019-09-30,2019-09-30,2005-02-24,1896.0,77.0,1590,5.0,OLEJ NAPĘDOWY,,MAŁOPOLSKIE
5854,RENAULT,LAGUNA,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2007,2019-09-30,2019-09-30,2007-03-31,1998.0,99.0,1385,5.0,BENZYNA,,MAŁOPOLSKIE
5855,TOYOTA,COROLLA,SAMOCHÓD OSOBOWY,KOMBI,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-30,2019-09-30,,1197.0,85.0,1385,5.0,BENZYNA,,MAŁOPOLSKIE
5856,VOLKSWAGEN,TIGUAN,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2008,2019-09-30,2019-09-30,2008-10-16,1968.0,103.0,1665,5.0,OLEJ NAPĘDOWY,,MAŁOPOLSKIE
5857,HYUNDAI,IX20,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-30,2019-09-30,,1591.0,91.5,1259,5.0,BENZYNA,,MAŁOPOLSKIE
5858,SKODA,FABIA,SAMOCHÓD OSOBOWY,KOMBI,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-30,2019-09-30,,999.0,70.0,1094,5.0,BENZYNA,,MAŁOPOLSKIE
5859,FORD,KUGA,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-30,2019-09-30,,1997.0,132.0,1740,5.0,OLEJ NAPĘDOWY,,MAŁOPOLSKIE
5860,BMW,524,SAMOCHÓD OSOBOWY,KARETA (SEDAN),UŻYW. IMPORT INDYW,FABRYCZNY,1986,2019-09-30,2019-09-30,1986-10-08,2443.0,63.0,1443,5.0,OLEJ NAPĘDOWY,,MAŁOPOLSKIE
5861,FORD,FIESTA,SAMOCHÓD OSOBOWY,HATCHBACK,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-30,2019-09-30,,1084.0,62.5,1110,5.0,BENZYNA,,MAŁOPOLSKIE
5862,OPEL,INSIGNIA GRAND SPORT,SAMOCHÓD OSOBOWY,HATCHBACK,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-30,2019-09-30,,1598.0,100.0,1460,5.0,OLEJ NAPĘDOWY,,MAŁOPOLSKIE
5863,HONDA,CR-V,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,UŻYW. IMPORT INDYW,FABRYCZNY,2018,2019-09-30,2019-09-30,2018-01-01,1500.0,141.0,1650,5.0,BENZYNA,,MAŁOPOLSKIE
5864,HONDA,ACCORD,SAMOCHÓD OSOBOWY,KARETA (SEDAN),UŻYW. IMPORT INDYW,FABRYCZNY,2013,2019-09-30,2019-09-30,2013-01-01,2356.0,148.0,1570,5.0,BENZYNA,,MAŁOPOLSKIE
5865,SEAT,LEON,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2008,2019-09-30,2019-09-30,2009-03-04,1390.0,92.0,1132,5.0,BENZYNA,,MAŁOPOLSKIE
5866,FORD,KUGA,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,UŻYW. IMPORT INDYW,FABRYCZNY,2010,2019-09-30,2019-09-30,2010-04-15,1997.0,100.0,1538,5.0,OLEJ NAPĘDOWY,,MAŁOPOLSKIE
5867,MERCEDES-BENZ,GLC 220 D 4MATIC,SAMOCHÓD OSOBOWY,HATCHBACK,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-30,2019-09-30,,1950.0,143.0,1820,5.0,OLEJ NAPĘDOWY,,MAŁOPOLSKIE
5868,ALFA ROMEO,ALFA GIULIETTA,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,UŻYW. IMPORT INDYW,FABRYCZNY,2012,2019-09-30,2019-09-30,2012-12-28,1368.0,125.0,1365,5.0,BENZYNA,,MAŁOPOLSKIE
5869,FORD,FIESTA TREND,SAMOCHÓD OSOBOWY,COUPE,UŻYW. IMPORT INDYW,FABRYCZNY,2007,2019-09-30,2019-09-30,2007-05-15,1299.0,51.0,1042,5.0,BENZYNA,,MAŁOPOLSKIE
5870,VOLKSWAGEN,FOX,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2006,2019-09-30,2019-09-30,2006-08-23,1198.0,40.0,1057,4.0,BENZYNA,,MAŁOPOLSKIE
5871,BMW,118D,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2011,2019-09-30,2019-09-30,2011-10-07,1995.0,105.0,1320,5.0,OLEJ NAPĘDOWY,,MAŁOPOLSKIE
5872,SKODA,OCTAVIA,SAMOCHÓD OSOBOWY,KARETA (SEDAN),NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-30,2019-09-30,,1498.0,110.0,1265,5.0,BENZYNA,,MAŁOPOLSKIE
5873,PEUGEOT,207,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2009,2019-09-30,2019-09-30,2009-08-14,1397.0,70.0,1245,5.0,BENZYNA,,MAŁOPOLSKIE
5874,FIAT,PANDA 4X4,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,UŻYW. IMPORT INDYW,FABRYCZNY,2011,2019-09-30,2019-09-30,2011-10-20,1242.0,51.0,1055,4.0,BENZYNA,,MAŁOPOLSKIE
5875,VOLKSWAGEN,PASSAT,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2008,2019-09-30,2019-09-30,2009-01-19,1968.0,103.0,1572,5.0,OLEJ NAPĘDOWY,,MAŁOPOLSKIE
5876,VOLKSWAGEN,TOURAN,SAMOCHÓD OSOBOWY,VAN,UŻYW. IMPORT INDYW,FABRYCZNY,2007,2019-09-30,2019-09-30,2008-03-13,1896.0,66.0,1573,5.0,OLEJ NAPĘDOWY,,MAŁOPOLSKIE
5877,HYUNDAI,KONA,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-30,2019-09-30,,,150.0,1727,5.0,ENERGIA ELEKTRYCZNA,,MAŁOPOLSKIE
5878,AUDI,A4,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2014,2019-09-30,2019-09-30,2014-02-05,1968.0,110.0,1610,5.0,OLEJ NAPĘDOWY,,MAŁOPOLSKIE
5879,RENAULT,MEGANE,SAMOCHÓD OSOBOWY,KARETA (SEDAN),NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-30,2019-09-30,,1332.0,103.0,1358,5.0,BENZYNA,,MAŁOPOLSKIE
5880,BMW,X3 XDRIVE20D,SAMOCHÓD OSOBOWY,KOMBI,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-30,2019-09-30,,1995.0,140.0,1750,5.0,OLEJ NAPĘDOWY,,MAŁOPOLSKIE
5881,SKODA,KAROQ,SAMOCHÓD OSOBOWY,KOMBI,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-30,2019-09-30,,1498.0,110.0,1363,5.0,BENZYNA,,MAŁOPOLSKIE
5882,SKODA,KODIAQ,SAMOCHÓD OSOBOWY,KOMBI,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-30,2019-09-30,,1984.0,140.0,1755,7.0,BENZYNA,,MAŁOPOLSKIE
5883,TOYOTA,C-HR,SAMOCHÓD OSOBOWY,HATCHBACK,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-30,2019-09-30,,1798.0,72.0,1438,5.0,BENZYNA,,MAŁOPOLSKIE
5884,RENAULT,CLIO,SAMOCHÓD OSOBOWY,HATCHBACK,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-30,2019-09-30,,898.0,66.0,1146,5.0,BENZYNA,,MAŁOPOLSKIE
5885,BMW,X7 XDRIVE30D,SAMOCHÓD OSOBOWY,KOMBI,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-30,2019-09-30,,2993.0,195.0,2370,7.0,OLEJ NAPĘDOWY,,MAŁOPOLSKIE
5886,TOYOTA,TOYOTA COROLLA,SAMOCHÓD OSOBOWY,KARETA (SEDAN),NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2018,2019-09-30,2019-09-30,,1598.0,97.0,1279,5.0,BENZYNA,,MAŁOPOLSKIE
5887,DACIA,DUSTER,SAMOCHÓD OSOBOWY,KOMBI,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-30,2019-09-30,,1332.0,96.0,1371,5.0,BENZYNA,,MAŁOPOLSKIE
5888,VOLKSWAGEN,PASSAT,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2002,2019-09-30,2019-09-30,2002-09-02,1896.0,96.0,1623,5.0,OLEJ NAPĘDOWY,,MAŁOPOLSKIE
5889,MAZDA,CX-3,SAMOCHÓD OSOBOWY,KOMBI,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-30,2019-09-30,,1998.0,89.0,1213,5.0,BENZYNA,,MAŁOPOLSKIE
5890,BMW,320I XDRIVE,SAMOCHÓD OSOBOWY,KARETA (SEDAN),NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-30,2019-09-30,,1998.0,135.0,1540,5.0,BENZYNA,,MAŁOPOLSKIE
5891,CITROEN,C3,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2014,2019-09-30,2019-09-30,2014-06-20,1560.0,68.0,1246,5.0,OLEJ NAPĘDOWY,,MAŁOPOLSKIE
5892,CITROEN,C3 AIRCROSS,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-30,2019-09-30,,1199.0,81.0,1179,5.0,BENZYNA,,MAŁOPOLSKIE
5893,DACIA,DOKKER,SAMOCHÓD OSOBOWY,KOMBI,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-30,2019-09-30,,1598.0,80.0,1306,5.0,BENZYNA,,MAŁOPOLSKIE
5894,CHEVROLET,CRUZE,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2013,2019-09-30,2019-09-30,2013-10-07,1362.0,103.0,1482,5.0,BENZYNA,,MAŁOPOLSKIE
5895,DACIA,SANDERO,SAMOCHÓD OSOBOWY,HATCHBACK,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-30,2019-09-30,,898.0,66.0,1123,5.0,BENZYNA,,MAŁOPOLSKIE
5896,TOYOTA,RAV4,SAMOCHÓD OSOBOWY,KOMBI,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-30,2019-09-30,,1987.0,129.0,1470,5.0,BENZYNA,,MAŁOPOLSKIE
5897,VOLKSWAGEN,GOLF,SAMOCHÓD OSOBOWY,KOMBI,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-30,2019-09-30,,1498.0,96.0,1332,5.0,BENZYNA,,MAŁOPOLSKIE
5898,DACIA,LODGY,SAMOCHÓD OSOBOWY,KOMBI,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-30,2019-09-30,,1598.0,75.0,1256,7.0,BENZYNA,,MAŁOPOLSKIE
5899,DAIHATSU,YRV,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2002,2019-09-30,2019-09-30,2002-04-25,1298.0,64.0,920,5.0,BENZYNA,,MAŁOPOLSKIE
5900,RENAULT,MEGANE,SAMOCHÓD OSOBOWY,HATCHBACK,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-30,2019-09-30,,1332.0,103.0,1292,5.0,BENZYNA,,MAŁOPOLSKIE
5901,FORD,FOCUS,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2008,2019-09-30,2019-09-30,2009-01-22,1388.0,59.0,1172,5.0,BENZYNA,,MAŁOPOLSKIE
5902,DACIA,DUSTER,SAMOCHÓD OSOBOWY,KOMBI,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-30,2019-09-30,,999.0,74.0,1251,5.0,BENZYNA,,MAŁOPOLSKIE
5903,OPEL,ASTRA,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,UŻYW. IMPORT INDYW,FABRYCZNY,2011,2019-09-30,2019-09-30,2011-05-25,1364.0,103.0,1396,5.0,BENZYNA,,MAŁOPOLSKIE
5904,KIA,VENGA,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-30,2019-09-30,,1591.0,91.5,1196,5.0,BENZYNA,,MAŁOPOLSKIE
5905,OPEL,ZAFIRA TOURER,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,UŻYW. IMPORT INDYW,FABRYCZNY,2013,2019-09-30,2019-09-30,2013-03-20,1956.0,96.0,1816,7.0,OLEJ NAPĘDOWY,,MAŁOPOLSKIE
5906,SEAT,LEON,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2014,2019-09-30,2019-09-30,2014-07-15,1598.0,77.0,1331,5.0,OLEJ NAPĘDOWY,,MAŁOPOLSKIE
5907,RENAULT,KOLEOS,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2014,2019-09-30,2019-09-30,2014-12-10,1995.0,110.0,1708,5.0,OLEJ NAPĘDOWY,,MAŁOPOLSKIE
5908,NISSAN,QASHQAI,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,UŻYW. IMPORT INDYW,FABRYCZNY,2009,2019-09-30,2019-09-30,2009-05-28,1461.0,76.0,1462,5.0,OLEJ NAPĘDOWY,,MAŁOPOLSKIE
5909,KIA,SPORTAGE,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-30,2019-09-30,,1591.0,130.0,1562,5.0,BENZYNA,,MAŁOPOLSKIE
5910,MITSUBISHI,LANCER,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2008,2019-09-30,2019-09-30,2008-12-11,1798.0,105.0,1430,5.0,BENZYNA,,MAŁOPOLSKIE
5911,VOLKSWAGEN,GOLF PLUS,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2012,2019-09-30,2019-09-30,2012-07-19,1390.0,90.0,1416,5.0,BENZYNA,,MAŁOPOLSKIE
5912,LANCIA,MUSA,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2006,2019-09-30,2019-09-30,2006-12-21,1910.0,74.0,1275,5.0,OLEJ NAPĘDOWY,,MAŁOPOLSKIE
5913,AUDI,A4,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2008,2019-09-30,2019-09-30,2008-07-17,1984.0,132.0,1565,5.0,BENZYNA,,MAŁOPOLSKIE
5914,RENAULT,CLIO,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2006,2019-09-30,2019-09-30,2006-08-18,1149.0,55.0,1165,5.0,BENZYNA,,MAŁOPOLSKIE
5915,SKODA,KODIAQ,SAMOCHÓD OSOBOWY,KOMBI,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-30,2019-09-30,,1498.0,110.0,1565,5.0,BENZYNA,,MAŁOPOLSKIE
5916,DACIA,DUSTER,SAMOCHÓD OSOBOWY,KOMBI,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-30,2019-09-30,,1598.0,84.0,1238,5.0,BENZYNA,,MAŁOPOLSKIE
5917,AUDI,S3 SPORTBACK,SAMOCHÓD OSOBOWY,HATCHBACK,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-30,2019-09-30,,1984.0,221.0,1544,5.0,BENZYNA,,MAŁOPOLSKIE
5918,VAUXHALL,MOKKA,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2014,2019-09-30,2019-09-30,2014-03-05,1598.0,85.0,1355,5.0,BENZYNA,,MAŁOPOLSKIE
5919,VOLKSWAGEN,GOLF,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2009,2019-09-30,2019-09-30,2009-04-21,1595.0,75.0,1232,5.0,BENZYNA,,MAŁOPOLSKIE
5920,CITROEN,C4 SPACETOURER,SAMOCHÓD OSOBOWY,KOMBI,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-30,2019-09-30,,1199.0,96.0,1320,5.0,BENZYNA,,MAŁOPOLSKIE
5921,FIAT,PANDA,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-30,2019-09-30,,1242.0,51.0,980,5.0,BENZYNA,,MAŁOPOLSKIE
5922,TOYOTA,YARIS,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-30,2019-09-30,,1496.0,82.0,1108,5.0,BENZYNA,,MAŁOPOLSKIE
5923,SKODA,OCTAVIA,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2001,2019-09-30,2019-09-30,2002-03-06,1896.0,74.0,1455,5.0,OLEJ NAPĘDOWY,,MAŁOPOLSKIE
5924,SEAT,ALTEA,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,UŻYW. IMPORT INDYW,FABRYCZNY,2011,2019-09-30,2019-09-30,2011-07-18,1598.0,77.0,1485,5.0,OLEJ NAPĘDOWY,,MAŁOPOLSKIE
5925,OPEL,ASTRA,SAMOCHÓD OSOBOWY,COUPE,UŻYW. IMPORT INDYW,FABRYCZNY,2001,2019-09-30,2019-09-30,2001-05-29,1998.0,140.0,1365,,BENZYNA,,MAŁOPOLSKIE
5926,VOLKSWAGEN,CADDY,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2005,2019-09-30,2019-09-30,2005-09-29,1896.0,77.0,1501,7.0,OLEJ NAPĘDOWY,,MAŁOPOLSKIE
5927,SKODA,FABIA,SAMOCHÓD OSOBOWY,HATCHBACK,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-30,2019-09-30,,999.0,70.0,1088,5.0,BENZYNA,,MAŁOPOLSKIE
5928,TOYOTA,SIENNA XLE,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2018,2019-09-30,2019-09-30,2018-01-01,3500.0,224.0,2005,8.0,BENZYNA,,MAŁOPOLSKIE
5929,FIAT,BRAVO,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2008,2019-09-30,2019-09-30,2008-04-10,1368.0,66.0,1205,5.0,BENZYNA,,MAŁOPOLSKIE
5930,MERCEDES-BENZ,C 200,SAMOCHÓD OSOBOWY,KARETA (SEDAN),UŻYW. IMPORT INDYW,FABRYCZNY,2013,2019-09-30,2019-09-30,2013-08-27,1796.0,135.0,1500,5.0,BENZYNA,,MAŁOPOLSKIE
5931,VOLVO,V50,SAMOCHÓD OSOBOWY,KOMBI,UŻYW. IMPORT INDYW,FABRYCZNY,2009,2019-09-30,2019-09-30,2009-04-30,1560.0,92.0,1406,5.0,OLEJ NAPĘDOWY,,MAŁOPOLSKIE
5932,RENAULT,MEGANE,SAMOCHÓD OSOBOWY,KOMBI,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-30,2019-09-30,,1332.0,85.0,1345,5.0,BENZYNA,,MAŁOPOLSKIE
5933,VOLKSWAGEN,BORA,SAMOCHÓD OSOBOWY,KARETA (SEDAN),UŻYW. IMPORT INDYW,FABRYCZNY,2001,2019-09-30,2019-09-30,2001-04-24,2324.0,125.0,1432,5.0,BENZYNA,,MAŁOPOLSKIE
5934,PEUGEOT,308,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,NOWY ZAKUPIONY W KRAJU,FABRYCZNY,2019,2019-09-30,2019-09-30,,1199.0,96.0,1310,5.0,BENZYNA,,MAŁOPOLSKIE
5935,VOLVO,S40,SAMOCHÓD OSOBOWY,KARETA (SEDAN),UŻYW. IMPORT INDYW,FABRYCZNY,2011,2019-09-30,2019-09-30,2011-12-27,1560.0,84.0,1473,5.0,OLEJ NAPĘDOWY,,MAŁOPOLSKIE
5936,KIA,RIO,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2005,2019-09-30,2019-09-30,2005-09-28,1493.0,81.0,1146,5.0,OLEJ NAPĘDOWY,,MAŁOPOLSKIE
5937,AUDI,A3,SAMOCHÓD OSOBOWY,HATCHBACK,UŻYW. IMPORT INDYW,FABRYCZNY,2007,2019-09-30,2019-09-30,2007-11-05,1896.0,77.0,1395,5.0,OLEJ NAPĘDOWY,,MAŁOPOLSKIE
